VariableX,VariableY
62.3182287177731,67.88502240471747
42.13049289121918,55.996565861857206
41.295433869157236,59.01546046408976
59.71941565616898,48.228923642888944
57.46984673233186,65.9530892955331
57.004928503458764,83.09864965738029
57.96448209496975,63.62652596802726
47.69975278421509,49.33096733348596
56.822536971610035,36.319835730792725
57.43072473298681,34.058959643224796
47.35648581973632,61.12697349584618
73.15774511144757,64.04943619256532
59.23832920911788,59.523485650570166
42.58696502797351,59.60580029071785
61.0655360863383,73.69812391173903
44.753183297726785,54.334865095315955
62.37084603742452,55.3777084704708
66.08595579007404,48.357480794556224
46.2931768164829,135.95935677722215
64.13376129244321,77.44602925606371
58.62780926936498,47.937826631892264
62.7206015999449,47.63563224872503
73.46792982653947,63.39093848810529
52.04611883997129,45.59440725339427
46.9626383564251,46.42875584908654
45.60485570374477,67.89028098943669
46.341897150345616,57.58519203832945
53.728982905858956,49.697961803332475
57.91151974816644,53.31519400948197
57.266907993300194,44.80624209571866
62.77183249036024,57.5598146660707
54.63001891877907,43.84411573451461
69.03534077157317,51.01302630047125
51.85343166762044,83.30863935578816
81.70169166589619,56.963273806135035
60.75667347765006,51.85973819191604
45.92842443583717,74.53912442106976
43.79107501938888,52.48631978824006
59.324724152431855,61.48337391800512
52.26537214674149,51.316661595396184
61.64000494092092,50.492963984588556
59.23237624573545,54.953727331193086
53.771710873431275,56.7091769411434
46.032062819315954,53.983874600682434
39.351527753141355,66.43554721504624
50.03485047932979,60.355091802856684
63.06398794323472,81.30503902478395
56.64093744130204,52.83470190287579
42.042612212880115,56.361705952130265
56.23180925851182,68.73303811084776
58.35317379728837,49.49012126620567
45.66142563798867,62.38845234137798
56.03725105945528,57.51119387856936
55.08208718446,57.529087914784725
43.07029702169377,49.046767890516435
58.077873603482836,49.33605106971367
60.10784526368234,75.38649002113837
65.33051243175277,30.414821931901812
65.03802052034902,56.43797752485116
40.72330632042909,60.29247643355425
45.12174960084877,45.35076293285234
59.6503526720866,56.17775333508861
59.63785950912209,71.93904998347057
59.650476863060476,65.19256638953118
93.02731490654722,69.84703521124453
60.20890510693167,53.66428333629054
65.85565640180599,58.16054419414906
64.04001763493203,45.59635358455654
61.01391251305798,68.53827254517151
51.34730755359654,43.583829511999625
62.089692204932675,41.288024185969164
46.77174785462428,65.43299288944226
52.13181393259991,52.15813882712365
49.64636452170897,61.9101848989663
55.31874139386323,84.8435767300658
77.64658566673509,51.69899744442099
35.82734807408252,77.86238924322404
61.36260190374514,48.99873064692176
38.37284128810349,63.45162952274072
49.780681342105666,56.67319605408075
65.38950596967366,63.44139970861515
55.14280019095463,48.190735092771114
43.72255222070694,63.83335554191993
47.34696290740032,61.37962066457936
61.29597748934676,39.84334727581675
47.19633368282864,58.292485874927976
56.66458589581975,52.88720655998214
54.95571839903814,69.24336921562022
47.983996523941826,51.462876632961
75.93944089325325,60.97299521083536
60.83919022318011,57.5720855091388
34.24857413342393,58.197088893664656
56.36454314769428,42.60625924097963
47.88213535231612,48.09598813646885
63.02433334796224,58.97201368789707
46.57479261567299,29.015884336451187
53.35263558533101,71.3672856278369
59.549872789804574,61.26018323268751
63.157551941701215,36.65773684762347
42.497035929442234,57.35981698675065
51.154987641590516,102.05019949574508
49.75054688839044,38.11526752325952
47.96670767426288,24.768552086700993
72.15454240281096,52.18512983302206
58.549817109609556,54.91840192642619
41.891160456649544,56.732329361937126
63.67861947054776,54.53290810895808
75.72156197012633,59.00583236328571
64.82465260551147,63.56123745041498
39.30630034045987,34.37888068723106
49.65765927133749,53.76339829031679
67.16911149186623,43.22559574789449
47.42330534381219,59.114600858833334
58.93819428146229,59.71476665087578
62.24634053429337,65.44288547203303
45.230695284219166,67.72778406019114
53.904746439382,104.8907190829333
22.08732659930927,35.570377920843114
44.256123586657104,67.71310441989571
51.9743184860684,75.50629891414036
42.02216818035151,76.64871760898589
70.82411303931636,29.30722154096654
40.19858622039367,59.334059945891774
50.099555133030165,68.3126585900242
55.80740577286091,45.714370602187714
68.91273289066116,57.153603716770384
40.1413784882056,54.70159797840945
66.13163752154959,45.4720842172712
54.60233061019587,53.05395772451165
44.68491348952049,50.44817040273771
59.12103474263271,67.51864521597861
56.4905969557347,61.7836759919651
48.49783122841205,12.24014411871493
55.19802084990019,56.709544671708414
50.6468640313824,27.9678016066748
55.63517345251248,74.12424244515108
61.12130674521047,29.83081026338749
70.36016816145352,45.48536478936623
42.12184501173151,46.468092977631265
75.83033374656267,64.81912123986
34.97912200477498,54.83771789599242
52.982149049644164,44.54920556859717
60.383172064845766,42.64625551752319
57.309918677350325,52.65398933432756
48.27300480179406,56.95878045658969
52.418777496427246,64.44090220605895
49.56999065341167,63.495884246275196
48.606352430557884,30.173273815208056
62.996020970210246,59.03591074813585
58.07015485965047,21.149995863192906
47.570904047393455,57.01261388048381
63.495998754332504,45.06155833484701
57.572995208766095,68.28645174858309
62.6286211883896,52.84809165500429
60.79628841923612,66.97134330483672
46.210049890779274,73.1999069725743
48.89818959803031,53.26776013164089
61.972936051232615,57.57868984390672
60.60370265433465,75.40397536413151
54.29098406035852,48.38582753156419
55.67327383308782,38.245343870897955
67.27664895788425,55.861218340060425
48.5842861116417,56.575814721552746
59.970973811700375,54.07049377031263
52.47807347566106,83.30057995917767
52.3231879677278,53.79530209326679
65.4877685198719,56.713553036929234
62.7541634898803,34.12101636649983
62.635096360006386,31.15099121528212
67.55478807154329,57.301851150903595
54.71003841632759,73.46489866009853
61.31952971294964,65.85323840057512
51.39733243406544,56.86727377401104
57.74166352488442,55.529586709289404
53.198569456323156,63.031086578765155
55.46995964992718,0.1768229938284307
60.45157025436914,53.22018528012543
46.31779316766527,39.15573613397899
75.4238727568546,55.24321798530429
44.43982618500298,63.44699002119666
42.35811387212268,55.12007038010988
66.08110873500068,50.43494090251523
62.41662693962936,54.79858338303687
60.74119817052155,52.011225725444376
60.7834550926428,44.33366295933776
54.37753227153085,62.638915809971806
45.52745628514168,46.31525832228333
55.25804558193726,66.37100467285475
47.72838288487888,58.947834993220205
64.2511973341775,65.44379972607157
53.02942618497861,42.5961572386401
46.245028032074885,52.99303130475089
51.28614158347007,42.00943043795006
58.62931454275624,-14.834211602963308
48.86275447196025,62.675976713087536
46.27779604433569,86.64381254250003
56.936872114919126,58.86100716823396
56.94966571108723,40.2711180625061
49.4305682462887,73.25209916254853
49.789616943816775,59.24039013007967
56.82049937357636,67.89172345144154
40.01915658502676,59.573077764496645
40.42536225623445,55.355682832078216
47.31555778747564,36.632267003687275
52.36552848288153,37.07105030937319
57.60907565598005,84.87638804323399
69.25356216949552,40.53472793816378
63.076596232020194,61.17985690018111
52.90061470036573,49.080401522446735
54.30983792097311,83.96538328539174
44.47470635362191,55.660659243215136
54.3148686400761,50.59343005490063
51.61341361079862,50.71849401450996
57.727185603380896,54.103535376911445
46.227690564476774,20.191626862713044
59.693465142411725,51.92862890398399
69.82738913002578,45.68405831817644
53.41239851543143,90.36905367384479
58.51711722098941,51.25065647681106
61.40143991711113,44.773926077349834
50.487795281141636,85.19412896523885
56.74092481810417,40.04235130283158
54.62592400781795,60.54616252966741
55.47676098548832,39.62122961689161
46.76990216144534,17.375206567949988
54.745101742589426,63.55673425212938
59.479982912454496,30.95042185551417
69.01143607795042,53.719971419660595
64.09270826085206,61.45099685680131
76.03182457511556,60.025659903410975
46.826524371119504,26.031532952146186
63.223206367206785,26.651817851161866
56.33342005738352,52.294864484909176
76.39802933217672,69.30384527752358
46.41701714644849,71.72919830825512
46.102781578192236,55.25351929726419
48.50607354555978,44.32929761855545
33.26104275690193,62.12940582233745
49.24244978319239,51.17793454786896
46.90867338446302,85.68559033718816
56.00393786476208,63.68709298808912
57.91755975777159,39.103262691641056
73.26170839215887,64.07961671089821
64.0042383818605,67.07075252916457
48.73096344337597,53.09463275758586
45.51585328651642,41.86842114355511
59.419191715065054,55.99154143613801
41.297667929793576,62.66104821783366
72.81458765854353,108.82126934586441
66.29440120721287,72.2345036006073
49.80824347895295,73.41341081296761
37.368654709091224,62.3539475673585
68.03872374165412,63.557760023174424
53.35460154747382,52.28775219653535
66.87816311973462,41.84481063312093
38.55572341205633,112.50264900695842
48.50624977046227,25.296570730168483
54.55243699718183,55.969165456030176
54.96980593764742,59.28282830625044
49.99934528520756,55.561893218007526
60.728499323474985,55.67511624010321
43.82379570617405,54.980464694920094
53.076205149787064,57.42062015616918
55.70295631711899,54.79206860503159
59.64438834058749,56.97060871956426
61.6161487808889,36.900266577774204
43.25357908162131,53.0957879424077
39.15885829264378,78.98479016862535
67.2767682189851,56.37709652420457
57.823140119795916,82.19013985690476
47.01513463443446,52.05949241096548
70.01151975522524,35.472538137154885
55.656746342928585,22.917057785267474
66.29297184063826,71.95664540121466
55.17518481410109,50.13842864575858
75.10747924881987,49.03080269463284
72.05340842443204,71.52273609413432
52.01035851520926,44.460358270446214
64.21570950954356,54.16992455727212
60.95375949585147,78.40115117574398
68.18631557532349,58.668285706193316
44.85076539419896,81.62654905115168
61.36051459998439,48.2241561107451
65.08424486849587,49.88134778449582
36.91260513576886,59.844650387329324
42.66741487334225,98.44965233699486
34.107678222398995,59.91258370241109
51.805931655554424,61.42666164987661
61.67542255795962,45.39116655472373
69.52357052096028,65.57125955100706
55.24094780419775,61.213644407229886
70.78615545571292,54.80425215566645
40.698985417851084,56.996178695132734
37.46617560644845,58.34003550199972
53.94452301103381,37.29044405789413
58.340654489393074,83.24880811338733
54.17305251905907,58.001532045657754
33.825578999601234,56.71670670061423
53.60879960487212,56.35472318695535
41.45530499495147,87.10723097931405
61.19672548830039,72.55750048907642
58.16598246096848,48.50205617852807
45.10120213672645,28.83260313617113
49.361330826633065,63.006464550542375
43.90786478111048,47.57169042686577
53.87320902726828,42.94931635237783
64.05142320501238,119.44823603257403
44.64273953664456,53.34201352390414
59.540465155178445,62.156250291028535
49.19742381627559,50.98161466824771
46.57127167737656,25.692049586573116
53.429696400454425,47.72040031402665
44.14757677580626,36.31512251897918
48.96350694652818,41.54538597463181
42.521221074111516,64.53879460690264
74.1472513291639,74.63590011141035
54.85263551971729,81.71481911403824
47.50274492007414,53.22705224066329
56.63979910734222,49.87164712092425
53.3767195030917,64.38984853565292
52.29030400466777,54.82507407901627
60.64166700043425,65.81670405237278
62.07507710047305,67.13358113102856
49.19498852389472,81.4261588408733
48.7418175935532,51.532846708679166
51.74948302848356,49.59459175543004
31.48078835264415,56.38239481280187
39.34808937801448,55.225314934749
68.16874267444524,78.56869219248716
70.94967713501283,51.37147006540346
52.00963960443622,61.50393837525372
60.265569630557664,52.20759052809265
57.612501545435364,20.86952223153903
85.28880808455239,36.04598492938601
65.69574911434577,43.223275559999806
53.22082408519233,53.45333814005112
44.94459559399574,60.123748060689536
38.43553679742428,52.64786233337549
56.53463635867223,65.33083882275884
46.936492547156966,76.92824339604108
40.27746290402326,74.6580042714681
48.034271157574736,25.701894293275874
43.68451996385605,22.510191769138423
71.37141635072564,62.930270156022395
63.316397569494505,58.374330905246254
54.42027358683383,50.62902891099499
69.29944138890026,73.2006768382027
55.27368307647618,32.01488025235386
45.88715798671736,48.760790833983016
69.73124077269657,49.23186282022672
59.88910043684659,39.80418538083387
44.12753845673544,56.863539207909554
52.59661321916392,43.7170208865183
45.74381746615243,59.368305467343376
40.672002690356635,60.084604522923705
63.76177547531641,58.99914476269748
73.5941664047013,62.220347528444094
40.51432426180859,100.55816307681253
60.12969236690571,64.98193856066631
47.99357430878173,54.65225753630106
49.62874616235304,50.06861365188838
48.57606075761131,47.21317995884536
45.86009230320184,67.05786767524016
54.98521627944827,63.86671459461209
46.19049883588962,40.48844457244108
57.204568257798385,77.25840924032707
53.99761890550863,56.134080026645826
52.1105195313359,41.03099488306724
45.42436337958402,82.54074966568942
48.73228669431667,53.688471851718795
62.05391225825756,54.98442071737161
59.509171876243805,60.334452699576225
44.72444755201449,51.79525477972933
55.49332305429226,30.611013866208573
62.01387123371789,59.52214481830542
37.805947188786284,52.18379371493586
59.93360192379935,58.54295224516625
47.87376241054153,63.1757733825759
60.20598668593159,28.25802703592496
46.867408434574834,58.97533961206185
36.45117899335481,66.13701442835547
38.22457562116837,18.681740808202903
54.98084946661382,51.122195710824535
57.09722501721482,60.27404695660139
45.456833748955916,66.98842977213197
60.88592458777374,60.4364475050524
37.8847993773104,66.26081589838633
53.83920201352684,67.59513318974632
42.389838002375434,64.3151622731531
47.98163892197841,51.020846062405184
54.97398671316414,48.20856324090448
45.89586634716048,55.09717526271516
50.654444557701744,57.093270397305275
64.5629280921444,27.41646289607157
48.73108130476851,72.39853391398346
62.85692112065142,52.56037030648227
43.202931453423815,44.20654892967355
59.798041779152825,46.805781556082636
68.91568620657901,50.71773018142756
29.783554998727105,52.23515601024628
46.53104744529523,73.06570871839693
60.2707212718054,52.054988355193544
52.46954613957007,47.875685265025794
58.21145873371309,52.93479699408936
48.460148132841795,45.16326072364146
55.365897874729,55.21206279273068
52.94322764607921,75.01665162167012
66.17782061659807,62.350021895728126
57.04420843301213,70.59383243303057
57.87602662075202,86.72953362346476
50.381230338775325,52.85142560971392
49.623937759275066,45.34072284403308
50.17441812180379,59.141011758912974
58.444521423782966,59.63116803108176
50.29015519179737,58.92157404586161
57.39774856896413,63.15489240547443
75.25400798645438,46.44573040670964
63.211247034316926,19.05370085353136
51.23976467832159,55.5114665857674
66.51213922163944,43.26444809244341
50.41924626978449,26.707658685043924
34.11875464822146,54.651766791834795
44.41913689082596,59.933652470852856
35.79208078974145,56.28665653362127
50.98486515958692,27.890086123407713
54.684183791895514,46.04571524390157
71.26437312275283,53.979474686337625
57.769273737641626,65.51391328374508
52.30899471191136,50.244570807532675
62.794055811834895,67.90901390209937
32.38864690992115,66.70394460244975
56.856145581085656,58.37336785819015
62.208651938869664,67.2498082709093
39.714137542201584,59.23626844400403
65.93754043206928,45.776850598058616
57.88496407494414,17.92280903306967
50.347120860991986,57.63614992984994
60.82781866106285,46.608388368574815
77.20692857804396,57.993856090539374
56.31866255058495,47.190319585794136
56.98220586300336,41.82524798792617
49.90639100459756,53.77947559203391
46.00155630535208,62.38826399693569
62.803358165442454,47.98293455982778
45.93916174091133,66.81675418450658
55.215662372193925,70.88297670690054
49.723425532348834,48.807147771679524
59.28979825746392,48.93465404945587
57.83662105286948,52.12053611131027
64.875399442579,61.01466901194479
49.39983601145253,41.461241839370516
51.80125064706629,64.38528147418248
44.71236284217693,55.84048837357588
50.05706739923888,57.683496464107215
58.27300493044852,65.40037853700306
62.06988616645352,39.47327927221562
45.27834675822375,68.66332367064605
63.1960592010566,77.22606018241204
68.05637858804951,60.1480091420451
58.63434903223701,63.21122450219126
73.26795812558066,41.89234091539587
46.76210800896427,55.85854609098122
42.05345296688583,48.51904532673974
36.712797510957216,64.33981326602932
69.46044311489183,64.35216958009633
61.04365656354058,52.77430010091524
53.94415329089545,61.05163832954523
57.299686263198204,55.923972777981945
43.24510952701623,55.76085602798514
78.95751979616827,59.58892788713215
55.792211819752275,57.38798550978904
55.59394794604893,44.499597947675824
61.75766623898692,58.3059435847295
59.310092317367136,53.97325718182316
56.73884024279131,54.45834479751746
46.59525544554688,64.56506293767235
59.214683571359956,62.49670483354561
73.32024496475034,61.24296119145681
67.95420046154977,66.69978515579915
70.43186626639397,46.278873105752346
49.38784323568815,55.48804905970228
44.60395179741419,80.88566299806068
53.24213079900352,39.501737011130274
55.057249122886944,76.21024746401835
65.44191518470949,43.098887861722076
37.57535370285181,30.480037164976157
69.79550319460614,45.996663517876286
52.919921014210104,54.46844995519429
50.2311893005258,49.377850701357865
44.37895624739832,54.50607888723909
37.951433281342304,54.9144447506332
62.731705839619146,97.2486590547058
55.23317967188404,56.619943578206
41.60039100258946,63.22286131564996
41.54921227936384,38.71593697346588
51.14215300709872,57.792236183238565
71.19021525289392,49.59560633495642
51.90408648636395,49.09546617137205
39.46857046881894,101.4583426830736
52.04256935914056,50.82869186067321
51.77276430252329,69.08294379783986
27.531133570584284,54.687745899520095
53.95705133482188,52.78729669239895
52.19065469791322,42.83843283307998
61.46206364813418,59.44499770066096
72.98956094945345,56.21365120699694
65.76565029547757,58.22517977360862
51.81111309445169,66.49435232155152
43.434740912583294,64.44214602745842
80.2335980324986,39.505368278581024
55.09218434014488,31.958091380629174
54.63929291912946,56.023583939841515
54.258749128899964,41.613318179187075
56.48084760767855,84.76430225065943
53.056395880760576,59.528264903202796
48.76337993119763,69.4294384478959
49.03141058759608,26.367725957484247
54.172467297840015,54.62493084918581
49.06575228866235,54.68273338725502
47.371542173228356,48.3059596751191
55.564302276918966,37.83992481346595
51.950227825791444,49.65105083230553
69.5399298858269,60.0293171698589
27.990301916069882,28.712662307527026
65.41506851922462,55.479963020703345
66.9608519249763,54.29222644402507
33.7660976759185,49.088257724857634
51.073124059196516,50.30661717666449
50.78559134004209,47.18189217260815
40.424883052821784,59.00543338322285
46.72183312409125,54.90276424534708
43.394241545341714,63.503718876281376
72.02270443423623,60.75360019108959
63.85678393147461,56.60302514961655
67.21555094994159,83.80920389211686
61.71672064043235,53.0714310530954
43.20948228782771,69.4001212359806
49.25479733720226,55.02741648385492
59.39374561227918,47.38972666663477
42.278721911080545,58.71422631438583
61.62998430172388,55.387430799159596
52.09674601841865,51.62311031390668
50.751791924504026,67.3959899242619
61.60959968203491,35.359513684167354
58.9426331148604,51.13104431999578
50.8903383418092,61.69129476531204
66.09329803364248,45.284756479277505
43.689366724001026,55.42017668294295
60.65935606944264,52.28082417272414
60.43101257968384,51.31136878127722
51.404535606860094,53.634887005097696
57.76133022242118,56.33056059531878
41.988864236146966,50.61141888502956
63.74027019206901,53.34703116337373
52.65097863557011,58.32065711140693
49.272769794809605,51.38475602598069
64.99009225836889,68.91603010401222
47.45656309457241,64.81236052920273
40.41538703636441,42.91861322057164
38.933708264760966,67.42676537823336
60.56009951345639,45.31523976137519
41.69570647503717,40.881936516416815
72.04794181984364,86.28533698989727
33.68070592116278,56.55510299967704
71.46456368290038,68.87178942562093
56.61017467202618,48.434380634041005
53.532868881296075,77.51702889220634
49.050809131910505,71.60384801023164
58.491361143520706,56.28628241378387
54.12365297575152,67.03970662420411
65.53301882016521,52.861972038081895
55.642276486620396,57.782202291989826
56.00301761461878,59.51435356337063
50.86387787786144,67.31970893348353
53.93054376278933,59.11827397245866
57.57801768892059,87.06075835001697
37.39831607343375,18.38205050858093
41.018145778942866,66.56858022272982
61.93264094022715,50.34957988510408
56.208654381279416,40.55366452117829
52.66016663647321,47.05977187164168
54.684339330653934,64.47845893973005
57.97581705361671,53.25245013865892
49.10240319690639,59.46090979019447
46.716952745976876,59.299082348859066
56.458452550976816,51.85619835726629
44.71627222384968,56.14305705637439
58.582527557144715,55.65195403001907
37.4741639576216,54.080648600789026
64.79155637325644,48.46009768870832
59.22597482413043,54.689734473177715
57.06029734313876,36.447384634484294
64.32690983945514,60.95445306256541
71.15474444462576,55.3472878364865
64.6437006501813,64.572906148831
36.09125768668355,47.28292062688763
41.704230332642986,53.2667301716824
48.25181422304321,73.6820742508528
54.76091050210834,55.98832031627063
59.67659020469123,72.95862046457381
47.242561868465344,53.20432636250406
56.36766764477078,75.00478420636439
46.94617067646678,55.36571067754751
48.384821970080516,46.14318614795399
40.43338903151778,55.70203331999243
45.26766753889096,59.59053484473725
40.98315394383666,60.75043636702088
44.741267470226674,55.79254286544441
65.0364179660784,55.589494459589645
45.00601111168057,48.01632312905639
80.82382064837391,36.796903618695985
59.43317900880889,33.83874591147678
56.34836123694874,52.81232230484093
45.91642219818787,49.66992360466184
61.503098794089915,71.11782701455294
48.74362173762226,30.016270281106966
55.720098146453616,65.67989195601614
80.10084538268795,55.726308686387526
53.5394010027535,64.36177695651139
65.99273326285676,43.59791714170137
47.46823574874112,71.57963065255831
54.15011509503038,51.917240066727
72.2080063563551,86.67675339393264
48.230329422122324,63.048556163620916
72.62448557996929,67.4022374988908
61.57751935455475,28.562950906936074
48.87533224105732,14.388508198758586
60.82407739055521,45.67009513158488
64.2255444962673,60.61074221015879
60.71809962217196,58.00303956363079
38.797752801095434,64.30634359648029
47.228628241751316,64.63696561862571
52.02481364448495,66.06603493245076
53.75566570899954,100.1683300773189
60.706720975506784,58.89869517817637
56.277010009332535,55.61148992184859
41.14655641289899,52.672882240109224
58.301978510059634,82.62512785335063
60.60585745283823,59.075220950002254
60.0979044793104,60.93311571254304
65.30780725554622,61.77827441217509
62.83922154548904,49.811211069145635
59.09180079228437,61.35484850078615
53.79834288541353,47.76276870174167
37.89039066484008,55.93977331537952
58.796182191325855,42.503633660707685
56.576876871631114,56.05907734434358
57.215788371953735,71.2985091804697
41.732514241796906,52.49250620450656
43.689434595917376,54.40016847223096
65.03152853332904,58.13807714569487
54.10444846143345,118.19533861280935
61.31500697372624,74.12523329463033
54.78318376130461,53.51443043515399
54.797561394957455,89.54937818347999
63.882838059759976,62.28343301636494
49.33955271782626,40.03039760495113
55.46120776940983,90.3183667273488
49.877247112949576,60.687646868419606
50.15503772567684,58.786879157243504
51.408278765313604,82.67613527033106
56.72133771633713,55.67457146759698
49.712513783365225,45.74081548821768
67.05756125573521,49.847352670756315
45.55392697780496,57.31573037661669
52.63128355838641,47.45530046501595
50.10268941725825,49.63666783654012
68.96977884353733,73.52799846801916
56.465547765115744,53.434706042696135
64.81844539468635,64.13052885754985
39.64439626963028,54.610402648246264
57.17050265869259,58.00726035862998
63.39630795623437,85.04548926087466
55.32283989275424,21.4675341704732
65.15480375065351,36.075584188632845
49.32711549899628,49.58574002250428
68.5934744018558,55.598551603890115
77.4889812361925,81.43727905808731
50.87161439560341,52.743699060959266
50.04497478599228,53.84979370972141
69.033844771177,59.08045489909251
70.29572145730712,88.51118524577225
49.271399728467316,49.17879494790367
50.298131829041424,58.53463596945683
51.68215391139493,63.37931000137453
41.055494889657226,46.416429289236234
45.31348053515802,46.6601575267525
44.45859233247932,58.03825901433284
46.82202434895871,63.645209590816464
54.15315112613219,52.44234215077286
56.842147325365204,67.96026668117545
70.00500492814076,54.425639456098736
44.516459592612094,55.1381867486703
64.34322398476584,52.01269521025988
52.36011155774491,47.76470732747752
54.00536290347567,48.36898695446616
61.24819492166604,60.68957832502753
43.272779784377015,53.828513557822035
58.32409746184051,49.70160879471119
56.16452208213056,55.6430418641188
59.42451264008149,28.57320116580309
57.39168643907818,55.7431612954363
79.05300139910895,57.602871878454486
48.12260015748684,76.40105297917091
49.190030449981826,60.27215668533765
48.26859473575236,54.58842439697257
48.94522880839745,56.65158125136568
48.12612872693482,88.58643007861349
66.39016531107552,43.89894632421693
68.70504247989855,59.3906240676453
48.79253706250524,61.82158161555306
46.17644426895771,53.04859375593868
59.21415556386404,49.29746846497301
48.977769557190285,50.289155017449204
60.82931817755511,52.47934752718038
56.529230208513,47.39360319401016
39.34255885002768,53.01322886528691
69.97505201330061,62.764858946021626
72.45877673095522,57.66106155058104
48.37211309515614,62.37240488566926
50.622984400640156,78.87345232839567
57.35865390724905,48.42540767787123
57.84456789987025,51.382744322649636
61.0854427267283,51.05997270677333
74.6020453876635,59.81767784356771
52.7305277250595,53.444751349140134
46.51702755461546,49.70959554516357
40.70680771985473,58.516760368567525
47.19069960058081,72.59226358580526
